-182.54808558056786,-0.2036581045558804,4.990231734788512,0.11392803808117326
-182.9272132750243,-1.3559675616288667,4.99181543174726,0.11384760498217542
-183.29419832834853,-2.5121788501357605,4.993337679694681,0.11376710267726266
-183.64910243428182,-3.672144616214374,4.994796028222495,0.11368655741647749
-183.9919872865653,-4.8357175060025215,4.996188026922428,0.1136059954498624
-184.32291457894024,-6.002750165638015,4.997511225386203,0.1135254430274599
-184.64194600514787,-7.17309524125867,4.998763173205544,0.11344492639931253
-184.94914325892938,-8.346605379002298,4.999941419972173,0.1133644718154628
-185.24456803402597,-9.52313322500671,5.001043515277813,0.1132841055259532
-185.52828887369813,-10.702532512731116,5.002067401468389,0.11320385553019112
-185.80040270012424,-11.88466148062312,5.003012648148453,0.11312375707554968
-186.0610137841377,-13.069379533686622,5.003879246297402,0.11304384728624599
-186.31022639658326,-14.256546076927329,5.004667186895287,0.11296416328650002
-186.54814897148674,-15.446022180674031,5.005376629165473,0.11288474319190334
-186.7749074994038,-16.63767593808122,5.006008441829384,0.11280562929875541
-186.9906325981039,-17.831377293245176,5.006563680604337,0.1127268650052267
-187.1954548853803,-19.026996190271767,5.0070434012086205,0.11264849370949331
-187.389508801601,-20.224404712440908,5.0074487926825455,0.11257055870029217
-187.57294519607834,-21.423484125741233,5.007781616370142,0.11249310279657641
-187.74591932018387,-22.624118159624302,5.008043787148471,0.11241616869126955
-187.90858642534272,-23.8261905435716,5.008237219896452,0.11233979907729354
-188.061104629327,-25.029587401314917,5.008363902415582,0.1122640351869079
-188.20364457560615,-26.23420531925978,5.008426141172893,0.1121889118694
-188.33638032821474,-27.439943740998526,5.008426329657822,0.11211446223097059
-188.45948595126757,-28.646702110190528,5.008366861361845,0.11204071937777968
-188.57313747294359,-29.854382342695146,5.008250169645807,0.11196771386887615
-188.67751965950845,-31.062897353145893,5.008078865248673,0.11189546493125696
-188.77281970640308,-32.27216311381958,5.007855608220263,0.11182398864162486
-188.8592248091659,-33.48209559711566,5.0075830586123775,0.11175330107655637
-188.9369239110518,-34.692613209295075,5.007263892592389,0.11168341517375412
-189.00611387228525,-35.90364538175286,5.006900859329505,0.11161432965215569
-189.06699379373106,-37.11512466618923,5.006496728653721,0.11154603920654016
-189.11976277639528,-38.32698361450088,5.0060542703963335,0.11147853853143333
-189.16461929184064,-39.539156973334,5.00557625675105,0.1114118192075939
-189.2017589082006,-40.751589613044295,5.005065470808636,0.11134585845292345
-189.23137635701138,-41.96422932104373,5.004524698799744,0.11128062934679502
-189.25366636973146,-43.1770238850154,5.003956726955323,0.11121610496819684
-189.2688292253451,-44.38992334496713,5.003364336344167,0.11115225591372879
-189.27709126190743,-45.60288832102696,5.002750283786269,0.11108904111916362
-189.27868646240788,-46.8158825372066,5.002117318987762,0.11102641609934426
-189.27384881083685,-48.028869717924145,5.001468191653849,0.1109643363686657
-189.26279330494867,-49.2418145384819,5.000805643011749,0.11090275608490063
-189.24564411029857,-50.45468622331486,5.00013237372911,0.1108416229155947
-189.22249826066786,-51.667455355693725,4.999451072358336,0.11078088258964865
-189.1934527850188,-52.880092519130656,4.998764427449692,0.11072048083561897
-189.1586741838466,-54.09257278629554,4.998075118566688,0.11066036349946874
-189.11866747706753,-55.304893104531914,4.997385781482407,0.11060047699925822
-189.07404064142196,-56.51705707411597,4.996699038651575,0.1105407679270444
-189.02540167772105,-57.729068296879376,4.996017512525803,0.11048118287492496
-188.97329266693004,-58.940929870589244,4.995343817246179,0.11042167011151434
-188.91792849939156,-60.15264239110795,4.994680525704855,0.11036218622675316
-188.85942274175025,-61.364205679513326,4.994030198020088,0.11030269038751275
-188.79788893024454,-62.57561955665071,4.993395394306305,0.11024314176143774
-188.73341629144932,-63.78688219269343,4.992778669195691,0.11018350277021911
-188.6659711291398,-64.9979834111252,4.992182549599241,0.11012375228976595
-188.5954809845156,-66.20891040337789,4.991609553686332,0.11006387438467376
-188.52187338414515,-67.41965035988979,4.991062199623038,0.11000385312149652
-188.44512173221696,-68.63019379284943,4.990543003055556,0.10994367708260125
-188.36543575974386,-69.84054832559175,4.990054466649555,0.10988335811241012
-188.2831010770549,-71.05072707546248,4.989599088902946,0.10982291552427675
-188.19840332982156,-72.26074316236618,4.989179368311697,0.10976236863503364
-188.11160780629356,-73.47060892933875,4.988797805347165,0.10970174223492336
-188.02287295733487,-74.68033264234637,4.988456910847697,0.10964108983908477
-187.93232230681303,-75.88992123449056,4.988159199040786,0.10958047435332405
-187.84007935882926,-77.09938163811836,4.987907184155845,0.10951995868876183
-187.74627404216798,-78.30872148633095,4.987703387327636,0.10945961173334146
-187.6510706384275,-79.51795215916508,4.987550366613863,0.10939953433310544
-187.5546448636728,-80.72708628383937,4.987450692362175,0.10933983797147306
-187.4571724417251,-81.93613648841851,4.987406934928553,0.10928063413907932
-187.35883153031497,-83.14511581335421,4.987421676986819,0.10922204033583632
-187.25981354714054,-84.35403954578769,4.987497568318492,0.10916420680027673
-187.16031440349676,-85.5629237342284,4.987637281446857,0.10910729486554153
