-128.21707902,-55.97768204
-128.40935997,-56.70118438
-128.60309973,-57.42430645
-128.79766609,-58.14720417
-128.99277878,-58.86995459
-129.18871554,-59.59248244
-129.38588523,-60.31467459
-129.58439365,-61.03650001
-129.78377967,-61.75808337
-129.98349086,-62.47957711
-130.18393198,-63.20086792
-130.38578408,-63.92176542
-130.58798824,-64.64256436
-130.79073091,-65.36321177
-130.99448227,-66.08357480
-131.19909592,-66.80369330
-131.40406622,-67.52371043
-131.60961534,-68.24356246
-131.81609442,-68.96314835
-132.02340976,-69.68249372
-132.23101054,-70.40175675
-132.43873111,-71.12098529
-132.64697112,-71.84006346
-132.85618765,-72.55885821
-133.06588341,-73.27751330
-133.27546171,-73.99620268
-133.48526905,-74.71482507
-133.69617235,-75.43312670
-133.90752950,-76.15129499
-134.11885074,-76.86947371
-134.33018945,-77.58764734
-134.54186885,-78.30572063
-134.75385111,-79.02370456
-134.96594560,-79.74165534
-135.17813674,-80.45957757
-135.39067884,-81.17739599
-135.60372998,-81.89506351
-135.81645986,-82.61282621
-136.02887917,-83.33068095
-136.24201416,-84.04832354
-136.45494502,-84.76602671
-136.66751166,-85.48383788
-136.88020327,-86.20161198
-137.09320611,-86.91929383
-137.30575190,-87.63711107
-137.51813249,-88.35497732
-137.73059508,-89.07281924
-137.94262335,-89.79078959
-138.15433564,-90.50885320
-138.36608375,-91.22690619
-138.57790479,-91.94493771
-138.78934858,-92.66308046
-139.00001847,-93.38145050
-139.21015405,-94.09997713
-139.42020929,-94.81852719
-139.63022297,-95.53708946
-139.83953325,-96.25585678
-140.04821672,-96.97480655
-140.25655756,-97.69385555
-140.46445258,-98.41303362
-140.67197643,-99.13231879
-140.87918207,-99.85169595
-141.08564457,-100.57128649
-141.29074439,-101.29126663
-141.49536588,-102.01138302
-141.69990252,-102.73152343
-141.90391960,-103.45181116
-142.10680082,-104.17241967
-142.30890160,-104.89324748
-142.51049315,-105.61421797
-142.71128020,-106.33541275
-142.91076059,-107.05696998
-143.10962400,-107.77869797
-143.30759048,-108.50067179
-143.50442979,-109.22295424
-143.70087888,-109.94534286
-143.89628190,-110.66801496
-144.09032036,-111.39105480
-144.28328736,-112.11438130
-144.47548428,-112.83791293
-144.66644108,-113.56177238
-144.85654015,-114.28585817
-145.04600124,-115.01011075
-145.23387180,-115.73477767
-145.42017908,-116.45984816
-145.60531798,-117.18521778
-145.78946725,-117.91083925
-145.97235339,-118.63678023
-146.15367627,-119.36311303
-146.33364161,-120.08978362
-146.51258078,-120.81670742
-146.69039271,-121.54390785
-146.86677644,-122.27145598
-147.04159358,-122.99938219
-147.21487132,-123.72767635
-147.38664714,-124.45632621
-147.55688680,-125.18533657
-147.72556996,-125.91470846
-147.89279297,-126.64441667
-148.05860374,-127.37444752
-148.22219054,-128.10497863
-148.38417631,-128.83586790
-148.54527783,-129.56695173
-148.70430162,-130.29849058
-148.86118971,-131.03049017
-149.01670277,-131.76278385
-149.17087825,-132.49535967
-149.32236789,-133.22849512
-149.47231142,-133.96194991
-149.62086672,-134.69568553
-149.76733467,-135.42984153
-149.91200329,-136.16435422
-150.05456905,-136.89927773
-150.19483319,-137.63464398
-150.33314782,-138.37037944
-150.47010175,-139.10636990
-150.60478016,-139.84277891
-150.73712616,-140.57961204
-150.86774334,-141.31675287
-150.99628710,-142.05425832
-151.12240970,-142.79218156
-151.24620334,-143.53049918
-151.36801334,-144.26914653
-151.48786312,-145.00811506
-151.60504111,-145.74751063
-151.71985241,-146.48727889
-151.83299366,-147.22730357
-151.94384956,-147.96767392
-152.05263770,-148.70835147
-152.15948245,-149.44931155
-152.26402637,-150.19059991
-152.36588607,-150.93226158
-152.46545465,-151.67423483
-152.56292833,-152.41648571
-152.65813215,-153.15903135
-152.75106758,-153.90186420
-152.84186814,-154.64496120
-152.93043694,-155.38832736
-153.01649055,-156.13198902
-153.09996305,-156.87594462
-153.18121597,-157.62014612
-153.26040836,-158.36456957
-153.33728376,-159.10923597
-153.41151440,-159.85417037
-153.48340948,-160.59933429
-153.55307737,-161.34470935
-153.62024711,-162.09031390
-153.68487512,-162.83614266
-153.74734478,-163.58215621
-153.80746220,-164.32836185
-153.86485682,-165.07478238
-153.92028645,-165.82135204
-153.97311305,-166.56810911
-154.02296675,-167.31507163
-154.07037225,-168.06219298
-154.11562652,-168.80944819
-154.15834168,-169.55685185
-154.19861763,-170.30439204
-154.23681710,-171.05204079
-154.27208232,-171.79983332
-154.30447001,-172.54775675
-154.33430577,-173.29578583
-154.36163121,-174.04391093
-154.38637980,-174.79212565
-154.40856053,-175.54042104
-154.42816233,-176.28878825
-154.44518356,-177.03721862
-154.45976184,-177.78570089
-154.47156365,-178.53423160
-154.48039523,-179.28280366
-154.48650256,-180.03140268
-154.49016384,-180.78001766
-154.49130736,-181.52864095
-154.48959874,-182.27726282
-154.48488312,-183.02587186
-154.47770412,-183.77446194
-154.46774923,-184.52301917
-154.45482653,-185.27153193
-154.43929423,-186.01999471
-154.42106663,-186.76839699
-154.39991112,-187.51672151
-154.37601647,-188.26496450
-154.34962005,-189.01312335
-154.31970374,-189.76114837
-154.28679630,-190.50904983
-154.25140959,-191.25683657
-154.21309098,-192.00447932
-154.17192608,-192.75197058
-154.12815669,-193.49931435
-154.08163628,-194.24649124
-154.03204635,-194.99347076
-153.97999692,-195.74028404
-153.92503414,-196.48688664
-153.86706805,-197.23326361
-153.80695537,-197.97947017
-153.74434479,-198.72547140
-153.67883483,-199.47122325
-153.61066265,-200.21673701
-153.54038364,-200.96205501
-153.46745148,-201.70711728
-153.39211438,-202.45194141
-153.31459860,-203.19654109
-153.23448711,-203.94086625
-153.15191973,-204.68492301
-153.06709787,-205.42872614
-152.98007099,-206.17227435
-152.89081670,-206.91555833
-152.79950755,-207.65859369
-152.70551495,-208.40129261
-152.60895307,-209.14366328
-152.51109812,-209.88586419
-152.41120818,-210.62779372
-152.30877703,-211.36937685
-152.20410233,-212.11064673
-152.09777101,-212.85168077
-151.98954035,-213.59243930
-151.87948608,-214.33292995
-151.76750252,-215.07313062
-151.65311686,-215.81296390
-151.53716931,-216.55255450
-151.41968981,-217.29190288
-151.30008779,-218.03091104
-151.17820698,-218.76954661
-151.05493163,-219.50795093
-150.93050927,-220.24616275
-150.80444886,-220.98409654
-150.67628265,-221.72166743
-150.54657929,-222.45896997
-150.41538131,-223.19600756
-150.28241468,-223.93272836
-150.14783676,-224.66915634
-150.01216704,-225.40538427
-149.87520462,-226.14137237
-149.73658177,-226.87704989
-149.59647794,-227.61244678
-149.45483162,-228.34754788
-149.31185181,-229.08239103
-149.16774443,-229.81701373
-149.02230408,-230.55137381
-148.87533343,-231.28542896
-148.72711901,-232.01923421
-148.57797346,-232.75285061
-148.42768015,-233.48623286
-148.27602290,-234.21933404
-148.12342202,-234.95223964
-147.97020236,-235.68501595
-147.81578750,-236.41754151
-147.65984890,-237.14974393
-147.50291323,-237.88173359
-147.34552840,-238.61362660
-147.18731640,-239.34534130
-147.02803091,-240.07682316
-146.86750840,-240.80803444
-146.70577687,-241.53897933
-146.54314996,-242.26972547
-146.37972395,-243.00029337
-146.21532156,-243.73064209
-146.04974117,-244.46072473
-145.88300858,-245.19054511
-145.71510297,-245.92009639
-145.54607446,-246.64938854
-145.37581672,-247.37839457
-145.20395583,-248.10702426
-145.03096703,-248.83538703
-144.85717728,-249.56355939
-144.68209257,-250.29142125
-144.50476819,-251.01874024
-144.32653198,-251.74583735
-144.14754645,-252.47274939
-143.96688311,-253.19924679
-143.78465771,-253.92535391
-143.60092257,-254.65108040
-143.41558702,-255.37639985
-143.22856813,-256.10128711
-143.03994484,-256.82575851
-142.84987670,-257.54985217
-142.65849637,-258.27360015
-142.46574086,-258.99698307
-142.27123152,-259.71989657
-142.07464665,-260.44224811
-141.87622495,-261.16409754
-141.67641832,-261.88556462
-141.47503122,-262.60659276
-141.27134365,-263.32697301
-141.06588481,-264.04685170
-140.85938766,-264.76643243
-140.65051017,-265.48532529
-140.43967935,-266.20364917
-140.22705808,-266.92144389
-140.01212466,-267.63855026
-139.79508733,-268.35502231
-139.57653557,-269.07103435
-139.35629444,-269.78652796
-139.13365332,-270.50127886
-138.90861936,-271.21527995
-138.68142494,-271.92859633
-138.45233225,-272.64130552
-138.22134835,-273.35340393
-137.98798344,-274.06472562
-137.75218223,-274.77524337
-137.51424763,-275.48504972
-137.27435588,-276.19419686
-137.03206145,-276.90252668
-136.78722459,-277.60998183
-136.53995694,-278.31659105
-136.29037154,-279.02238487
-136.03836964,-279.72731960
-135.78380892,-280.43133420
-135.52674446,-281.13443860
-135.26735792,-281.83668951
-135.00556625,-282.53804783
-134.74094854,-283.23834397
-134.47358890,-283.93759867
-134.20402973,-284.63600793
-133.93216974,-285.33352531
-133.65742956,-286.02991254
-133.37968335,-286.72510704
-133.09943226,-287.41929509
-132.81696664,-288.11258520
-132.53201524,-288.80485723
-132.24423518,-289.49595819
-131.95367387,-290.18589439
-131.66084890,-290.87487297
-131.36567044,-291.56284678
-131.06762540,-292.24958305
-130.76655916,-292.93500032
-130.46348117,-293.61953097
-130.15819206,-294.30307769
-129.85008103,-294.98535731
-129.53917012,-295.66636539
-129.22621102,-296.34643563
-128.91078555,-297.02536368
-128.59265089,-297.70302802
-128.27229948,-298.37964674
-127.94949386,-299.05509768
-127.62420202,-299.72935546
-127.29642286,-300.40240711
-126.96608864,-301.07420854
-126.63347359,-301.74488358
-126.29868344,-302.41447581
-125.96145557,-303.08284319
-125.62149118,-303.74982293
-125.27928016,-304.41565321
-124.93484843,-305.08033674
-124.58801592,-305.74377120
-124.23873825,-306.40592161
-123.88692127,-307.06672583
-123.53294426,-307.72637608
-123.17704066,-308.38498846
-122.81885789,-309.04236451
-122.45796952,-309.69825849
-122.09460884,-310.35278701
-121.72904556,-311.00608710
-121.36121661,-311.65811429
-120.99142281,-312.30902971
-120.61943614,-312.95869369
-120.24495520,-313.60692370
-119.86807494,-314.25376152
-119.48892913,-314.89927385
-119.10770474,-315.54356092
-118.72447574,-316.18665756
-118.33907112,-316.82845296
-117.95120756,-317.46876490
-117.56106356,-318.10769033
-117.16894867,-318.74540786
-116.77483370,-319.38189154
-116.37834936,-320.01690128
-115.97963522,-320.65051440
-115.57881840,-321.28279870
-115.17562015,-321.91356723
-114.77030694,-322.54297886
-114.36313481,-323.17118973
-113.95394159,-323.79808571
-113.54223697,-324.42333547
-113.12815801,-325.04701512
-112.71215402,-325.66941274
-112.29438986,-326.29062981
-111.87454044,-326.91043955
-111.45264478,-327.52885874
-111.02858080,-328.14579247
-110.60223549,-328.76115228
-110.17375283,-329.37502567
-109.74313859,-329.98740549
-109.31053678,-330.59838292
-108.87611878,-331.20807036
-108.43975860,-331.81636992
-108.00080603,-332.42279978
-107.55952841,-333.02754209
-107.11635997,-333.63089863
-106.67100464,-334.23264260
-106.22398771,-334.83315470
-105.77500149,-335.43219428
-105.32340969,-336.02927316
-104.86943826,-336.62454409
-104.41375343,-337.21850502
-103.95626220,-337.81107516
-103.49641742,-338.40182117
-103.03414724,-338.99067054
-102.57010983,-339.57812966
-102.10412373,-340.16404251
-101.63565728,-340.74797530
-101.16492738,-341.33008478
-100.69211467,-341.91050320
-100.21738537,-342.48935596
-99.74064260,-343.06655098
-99.26148896,-343.64174575
-98.78047645,-344.21538829
-98.29760133,-344.78746257
-97.81236582,-345.35753686
-97.32471316,-345.92554433
-96.83509340,-346.49185774
-96.34358964,-347.05653603
-95.84993621,-347.61933645
-95.35399738,-348.18012428
-94.85573286,-348.73884571
-94.35553698,-349.29584005
-93.85366032,-349.85131953
-93.34953181,-350.40475607
-92.84314910,-350.95613187
-92.33451048,-351.50542618
-91.82361175,-352.05261952
-91.31074444,-352.59796827
-90.79580501,-353.14136056
-90.27866989,-353.68266379
-89.75943754,-354.22195562
-89.23835919,-354.75946406
-88.71526603,-355.29501210
-88.18982709,-355.82825850
-87.66192375,-356.35906569
-87.13187533,-356.88773067
-86.59988709,-357.41444356
-86.06598645,-357.93921771
-85.53009071,-358.46195443
-84.99207020,-358.98250467
-84.45162410,-359.50053480
-83.90886688,-360.01614452
-83.36416193,-360.52969528
-82.81750363,-361.04116555
-82.26912344,-361.55079141
-81.71868096,-362.05818672
-81.16563379,-362.56274331
-80.61041666,-363.06491053
-80.05338362,-363.56506313
-79.49447299,-364.06311548
-78.93355481,-364.55890639
-78.37092437,-365.05275521
-77.80599534,-365.54396863
-77.23892922,-366.03271778
-76.67039314,-366.51975415
-76.09971331,-367.00427682
-75.52677467,-367.48612674
-74.95197245,-367.96575231
-74.37561476,-368.44350717
-73.79737769,-368.91898511
-73.21728307,-369.39219649
-72.63526556,-369.86303954
-72.05115256,-370.33128112
-71.46522373,-370.79724781
-70.87785061,-371.26139370
-70.28888021,-371.72350968
-69.69784001,-372.18297645
-69.10488731,-372.63997204
-68.51030251,-373.09484249
-67.91412081,-373.54761725
-67.31619140,-373.99808182
-66.71656773,-374.44628919
-66.11517091,-374.89211323
-65.51208676,-375.33565350
-64.90746939,-375.77710107
-64.30101852,-376.21602498
-63.69298076,-376.65275077
-63.08338333,-377.08729421
-62.47193853,-377.51923525
-61.85901444,-377.94907584
-61.24450581,-378.37664558
-60.62842533,-378.80194933
-60.01105688,-379.22538051
-59.39215162,-379.64656253
-58.77153006,-380.06521077
-58.14936462,-380.48156208
-57.52593352,-380.89601538
-56.90092872,-381.30809162
-56.27422784,-381.71758369
-55.64603202,-382.12477910
-55.01659726,-382.53005642
-54.38573294,-382.93310483
-53.75335664,-383.33377661
-53.11960724,-383.73227347
-52.48462071,-384.12879597
-51.84810724,-384.52286225
-51.21009692,-384.91450051
-50.57089719,-385.30419496
-49.93063213,-385.69213693
-49.28868356,-386.07728458
-48.64519278,-386.45985285
-48.00056545,-386.84050109
-47.35482717,-387.21926211
-46.70773722,-387.59570943
-46.05921385,-387.96968112
-45.40946340,-388.34151779
-44.75868000,-388.71154381
-44.10633133,-389.07880147
-43.45248862,-389.44339442
-42.79757454,-389.80605869
-42.14167651,-390.16694149
-41.48419776,-390.52493243
-40.82542144,-390.88053579
-40.16557613,-391.23414726
-39.50420309,-391.58489429
-38.84156952,-391.93325460
-38.17791121,-392.27965843
-37.51314710,-392.62393488
-36.84701681,-392.96556050
-36.17957134,-393.30461178
-35.51064793,-393.64073374
-34.84036239,-393.97413415
-34.16925126,-394.30586859
-33.49698646,-394.63525906
-32.82325362,-394.96163508
-32.14819191,-395.28525538
-31.47217840,-395.60688290
-30.79479611,-395.92561460
-30.11606704,-396.24147151
-29.43630070,-396.55508812
-28.75552951,-396.86651847
-28.07344359,-397.17505716
-27.39005966,-397.48071173
-26.70558467,-397.78391439
-26.02002774,-398.08466404
-25.33311410,-398.38229817
-24.64504037,-398.67724568
-23.95599654,-398.96991600
-23.26569482,-399.25960734
-22.57426274,-399.54659278
-21.88169895,-399.83083314
-21.18795393,-400.11218011
-20.49313285,-400.39085915
-19.79715838,-400.66664305
-19.10007548,-400.93961600
-18.40192429,-401.20984305
-17.70261713,-401.47706366
-17.00240605,-401.74190954
-16.30119519,-402.00409448
-15.59867603,-402.26275511
-14.89482815,-402.51777606
-14.19007862,-402.77029632
-13.48454947,-403.02062973
-12.77797437,-403.26799516
-12.07010270,-403.51162332
-11.36133170,-403.75262846
-10.65168505,-403.99103649
-9.94093506,-404.22613849
-9.22916806,-404.45814163
-8.51648901,-404.68733092
-7.80277252,-404.91326384
-7.08796295,-405.13571782
-6.37239176,-405.35570771
-5.65610586,-405.57336242
-4.93884836,-405.78778803
-4.22049321,-405.99851186
-3.50139376,-406.20667984
-2.78159608,-406.41242231
-2.06092395,-406.61507571
-1.33935975,-406.81453338
-0.61722974,-407.01193528
0.10574326,-407.20621833
0.82961032,-407.39715272
1.55416650,-407.58545023
2.27940583,-407.77109914
3.00530162,-407.95416642
3.73187888,-408.13450807
4.45916553,-408.31196843
5.18708609,-408.48680864
5.91559487,-408.65918678
6.64481816,-408.82850854
7.37479187,-408.99457044
8.10518297,-409.15878923
8.83617155,-409.32031955
9.56784314,-409.47873485
10.30004886,-409.63465914
11.03272081,-409.78837998
11.76595525,-409.93939095
12.49974799,-410.08766992
13.23400934,-410.23360815
13.96876014,-410.37706175
14.70397344,-410.51812614
15.43961559,-410.65693751
16.17570855,-410.79333784
16.91233875,-410.92680533
17.64944676,-411.05760926
18.38692930,-411.18628486
19.12475739,-411.31296345
19.86301729,-411.43709909
20.60167643,-411.55884116
21.34072654,-411.67818229
22.08019007,-411.79493654
22.81999124,-411.90953096
23.56008133,-412.02224562
24.30049042,-412.13284338
25.04127854,-412.24087510
25.78243029,-412.34638355
26.52391832,-412.44949970
27.26568202,-412.55061587
28.00766705,-412.65009336
28.74991679,-412.74757735
29.49247917,-412.84264976
30.23535736,-412.93522311
30.97850408,-413.02561427
31.72185895,-413.11427766
32.46542725,-413.20113396
33.20925432,-413.28574385
33.95337067,-413.36777230
34.69774424,-413.44743391
35.44237288,-413.52467286
36.18725410,-413.59943720
36.93235469,-413.67198149
37.67762608,-413.74275357
38.42311975,-413.81114014
39.16887973,-413.87656124
39.91486880,-413.93931265
40.66101140,-414.00022610
41.40737430,-414.05834911
42.15397267,-414.11339332
42.90072244,-414.16633102
43.64764438,-414.21678586
44.39476472,-414.26420469
45.14206276,-414.30874600
45.88949010,-414.35105489
46.63705276,-414.39090686
47.38476977,-414.42774348
48.13263801,-414.46137759
48.88062785,-414.49218093
49.62871654,-414.52050114
50.37690700,-414.54594816
51.12519153,-414.56851281
51.87354863,-414.58852176
52.62199311,-414.60483916
53.37049869,-414.61827923
54.11904428,-414.62902932
54.86763573,-414.63596785
55.61624837,-414.64046905
56.36486881,-414.64173981
57.11349088,-414.63949714
57.86210185,-414.63498113
58.61067879,-414.62673947
59.35921389,-414.61507115
60.10769178,-414.60031739
60.85608496,-414.58172875
61.60439598,-414.56006172
62.35261620,-414.53548050
63.10071846,-414.50753053
63.84866874,-414.47576748
64.59645105,-414.44028428
65.34407638,-414.40160827
66.09152695,-414.35971639
66.83875581,-414.31404074
67.58579766,-414.26535917
68.33257185,-414.21279889
69.07904607,-414.15608412
69.82529542,-414.09648812
70.57117795,-414.03250670
71.31674372,-413.96488245
72.06204923,-413.89447837
72.80696574,-413.82005587
73.55142584,-413.74122040
74.29557389,-413.65945700
75.03941891,-413.57501293
75.78271953,-413.48590083
76.52564799,-413.39370960
77.26816329,-413.29828562
78.01019020,-413.19911118
78.75183172,-413.09709678
79.49295595,-412.99140461
80.23358818,-412.88229987
80.97379590,-412.77036299
81.71352398,-412.65529939
82.45280474,-412.53738282
83.19151244,-412.41594892
83.92964156,-412.29103047
84.66741745,-412.16403995
85.40453244,-412.03329072
86.14109346,-411.89942792
86.87727444,-411.76350789
87.61283826,-411.62428505
88.34785903,-411.48221304
89.08228892,-411.33713077
89.81610572,-411.18897051
90.54948272,-411.03864767
91.28224212,-410.88535166
92.01441375,-410.72926131
92.74607717,-410.57081255
93.47708767,-410.40937819
94.20753283,-410.24540080
94.93743720,-410.07903762
95.66679016,-409.91027083
96.39563809,-409.73933542
97.12381962,-409.56558511
97.85128410,-409.38885582
98.57818275,-409.20981363
99.30469084,-409.02919071
100.03051869,-408.84586046
100.75569488,-408.65996129
101.48041542,-408.47229807
102.20455992,-408.28242245
102.92802043,-408.08995938
103.65090239,-407.89533130
104.37330408,-407.69893050
105.09508335,-407.50025508
105.81634443,-407.29970352
106.53705264,-407.09717755
107.25710463,-406.89232871
107.97659134,-406.68550361
108.69555886,-406.47688152
109.41402822,-406.26654957
110.13197335,-406.05443542
110.84929592,-405.84022510
111.56596938,-405.62385327
112.28205842,-405.40555484
112.99764639,-405.18561982
113.71272911,-404.96404695
114.42720750,-404.74053440
115.14110959,-404.51518624
115.85449321,-404.28820308
116.56722656,-404.05918596
117.27926106,-403.82800515
117.99061617,-403.59474195
118.70131017,-403.35947245
119.41132509,-403.12216197
120.12075160,-402.88309716
120.82956417,-402.64221905
121.53762605,-402.39914248
122.24488321,-402.15373487
122.95142536,-401.90627565
123.65728987,-401.65689049
124.36241248,-401.40541505
125.06673494,-401.15170788
125.77036125,-400.89607517
126.47328165,-400.63850880
127.17535307,-400.37863653
127.87651354,-400.11631657
128.57682152,-399.85172926
129.27638125,-399.58516978
129.97523254,-399.31675864
130.67326182,-399.04621657
131.37036805,-398.77330556
132.06655791,-398.49806424
132.76186833,-398.22060927
133.45622159,-397.94076892
134.14969699,-397.65875609
134.84211556,-397.37416339
135.53335561,-397.08671785
136.22405238,-396.79796666
136.91382395,-396.50701869
137.60247963,-396.21343298
138.29026299,-395.91781193
138.97688596,-395.61950620
139.66238117,-395.31861702
140.34694217,-395.01560830
141.03057219,-394.71050500
141.71290765,-394.40251892
142.39411957,-394.09205341
143.07441505,-393.77958628
143.75367702,-393.46487813
144.43161909,-393.14733742
145.10836708,-392.82725924
145.78417669,-392.50520415
146.45900024,-392.18108781
147.13227605,-391.85377050
147.80416016,-391.52360313
148.47501673,-391.19135449
149.14487978,-390.85710685
149.81341991,-390.52022209
150.48066183,-390.18077103
151.14659611,-389.83876362
151.81106459,-389.49391622
152.47422866,-389.14656784
153.13631460,-388.79716687
153.79714231,-388.44539438
154.45632398,-388.09054576
155.11420386,-387.73328949
155.77090316,-387.37386668
156.42611578,-387.01174299
157.07960729,-386.64652200
157.73208531,-386.27949085
158.38318579,-385.91002518
159.03237258,-385.53720459
159.67982188,-385.16137606
160.32608869,-384.78351678
160.97104239,-384.40342148
161.61433070,-384.02051412
162.25599366,-383.63488999
162.89651949,-383.24737646
163.53538069,-382.85713099
164.17231109,-382.46373632
164.80781275,-382.06803925
165.44148715,-381.66942557
166.07352785,-381.26822160
166.70399621,-380.86455502
167.33246981,-380.45778863
167.95930481,-380.04850122
168.58469725,-379.63701303
169.20842557,-379.22300737
169.83013111,-378.80597000
170.45000504,-378.38621391
171.06804716,-377.96376708
171.68425524,-377.53864836
172.29878156,-377.11110259
172.91148065,-376.68094169
173.52216818,-376.24793164
174.13098441,-375.81229231
174.73815147,-375.37435648
175.34282312,-374.93298755
175.94560658,-374.48903483
176.54688336,-374.04304993
177.14570673,-373.59377498
177.74267134,-373.14203048
178.33786021,-372.68795210
178.93091934,-372.23109390
179.52168613,-371.77127509
180.11013699,-371.30849832
180.69677318,-370.84342004
181.28163410,-370.37611401
181.86389861,-369.90557607
182.44384179,-369.43217880
183.02168062,-368.95621643
183.59733946,-368.47761944
184.17071110,-367.99628483
184.74196288,-367.51243604
185.31114380,-367.02615292
185.87807132,-366.53724458
186.44245600,-366.04540266
187.00427641,-365.55063451
187.56383539,-365.05330896
188.12133698,-364.55367941
188.67668289,-364.05165562
189.23021303,-363.54762644
189.78129142,-363.04092418
190.32974308,-362.53137515
190.87679536,-362.02032353
191.42127870,-361.50654143
191.96333671,-360.99019460
192.50374840,-360.47212871
193.04208321,-359.95190450
193.57834811,-359.42954582
194.11252542,-358.90505355
194.64460593,-358.37843377
195.17477963,-357.84989457
195.70304285,-357.31944544
196.22927620,-356.78698366
196.75363089,-356.25267083
197.27647777,-355.71688097
197.79681893,-355.17866221
198.31533554,-354.63867963
198.83280524,-354.09769714
199.34780039,-353.55435873
199.86104896,-353.00936771
200.37296607,-352.46312782
200.88312791,-351.91524752
201.39120403,-351.36543284
201.89755344,-350.81402700
202.40237093,-350.26121884
202.90554747,-349.70691645
203.40702771,-349.15107915
203.90705500,-348.59393414
204.40564189,-348.03549991
204.90255954,-347.47557972
205.39773386,-346.91411782
205.89163989,-346.35153807
206.38426454,-345.78783929
206.87531198,-345.22276402
207.36492626,-344.65643516
207.85283506,-344.08868935
208.33952474,-343.51977609
208.82587743,-342.95018183
209.31198395,-342.37996090
209.79783474,-341.80911273
210.28342025,-341.23763676
210.76873090,-340.66553242
211.25375714,-340.09279915
211.73848941,-339.51943637
212.22291814,-338.94544353
212.70703379,-338.37082005
213.19082678,-337.79556536
213.67428757,-337.21967891
214.15740657,-336.64316012
214.64017425,-336.06600844
215.12258103,-335.48822328
215.60461736,-334.90980409
216.08627368,-334.33075029
216.56754042,-333.75106133
217.04840802,-333.17073664
217.52886694,-332.58977564
218.00890759,-332.00817778
218.48852043,-331.42594248
218.96769590,-330.84306918
219.44642443,-330.25955731
219.92469646,-329.67540631
220.40250244,-329.09061560
220.87983280,-328.50518464
221.35667799,-327.91911283
221.83302843,-327.33239963
222.30887458,-326.74504446
222.78420687,-326.15704675
223.25901574,-325.56840595
223.73329164,-324.97912148
224.20702499,-324.38919277
224.68020625,-323.79861927
225.15282584,-323.20740040
225.62487422,-322.61553559
226.09634182,-322.02302429
226.56721907,-321.42986592
227.03749643,-320.83605992
227.50716432,-320.24160572
227.97621320,-319.64650275
228.44463349,-319.05075045
228.91241564,-318.45434825
229.37955009,-317.85729559
229.84602727,-317.25959189
230.31183763,-316.66123660
230.77697161,-316.06222914
231.24141965,-315.46256894
231.70517218,-314.86225545
232.16821965,-314.26128810
232.63055250,-313.65966631
233.09216116,-313.05738952
233.55303607,-312.45445717
234.01316768,-311.85086869
234.47254643,-311.24662351
234.93116275,-310.64172107
235.38900708,-310.03616079
235.84606987,-309.42994212
236.30234155,-308.82306448
236.75781257,-308.21552731
237.21247335,-307.60733005
237.66631435,-306.99847212
238.11932600,-306.38895295
238.57149875,-305.77877200
239.02282302,-305.16792868
239.47328927,-304.55642242
239.92288793,-303.94425268
240.37160944,-303.33141886
240.81944424,-302.71792042
241.26638277,-302.10375678
241.71241547,-301.48892738
242.15753278,-300.87343165
242.60172513,-300.25726902
243.04498298,-299.64043893
243.48729676,-299.02294081
243.92865690,-298.40477410
244.36905386,-297.78593822
